Name,Af_m2,Aroof_m2,GFA_m2,people0,Qhs_sen_ahu_MWhyr,Qcs_lat_sys_MWhyr,Qcs_sys_MWhyr,Qhs_sys_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,OIL_hs0_kW,Epro_MWhyr,QH_sys_MWhyr,Qhs_sen_ahu0_kW,Qcs0_kW,WOOD_hs_MWhyr,Qcs_dis_ls0_kW,GRID0_kW,GRID_MWhyr,Edata0_kW,Qcdata_MWhyr,Edata_MWhyr,Qcs_em_ls_MWhyr,Qhs_lat_aru_MWhyr,E_sys_MWhyr,E_cdata0_kW,PV_MWhyr,Qww_sys_MWhyr,QH_sys0_kW,Qhs_sys_aru0_kW,E_cre0_kW,Qcs_lat_sys0_kW,OIL_ww0_kW,Eal0_kW,Qhs_sen_sys0_kW,DH_hs_MWhyr,Qcre_sys_MWhyr,COAL_ww0_kW,Qcs_sen_scu_MWhyr,Qcs_em_ls0_kW,Qcdata0_kW,Qhs_sys_shu0_kW,Qcs_sys_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_scu0_kW,Qcs_lat_ahu0_kW,Qcre0_kW,Qhs_lat_sys0_kW,Qcs_lat_aru_MWhyr,SOLAR_hs_MWhyr,COAL_ww_MWhyr,Qcs_sys_ahu_MWhyr,Qhs_sys0_kW,Qcs_sys_scu0_kW,SOLAR_ww_MWhyr,DC_cdata_MWhyr,Qcs_MWhyr,Qcs_sys_ahu0_kW,Qhs_sys_ahu_MWhyr,OIL_hs_MWhyr,OIL_ww_MWhyr,E_cs_MWhyr,NG_ww_MWhyr,Qhs_sen_aru0_kW,Qhs_lat_ahu_MWhyr,PV0_kW,Qcs_sys0_kW,Qcs_lat_ahu_MWhyr,Eaux0_kW,DC_cre_MWhyr,Qhs_sys_aru_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Epro0_kW,Qcre_sys0_kW,Qcs_sen_ahu_MWhyr,E_sys0_kW,E_cdata_MWhyr,Eaux_MWhyr,SOLAR_hs0_kW,Qcs_sen_sys_MWhyr,SOLAR_ww0_kW,COAL_hs_MWhyr,E_ww_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,QC_sys_MWhyr,Qcs_sen_aru0_kW,Qcs_sen_sys0_kW,COAL_hs0_kW,Qhs_sen_sys_MWhyr,E_hs0_kW,DH_ww0_kW,DH_ww_MWhyr,Qhs_dis_ls_MWhyr,WOOD_ww0_kW,E_ww0_kW,Qww0_kW,Qhs_lat_aru0_kW,Qhs_sys_shu_MWhyr,Qhs_sys_ahu0_kW,Qcdata_sys_MWhyr,Qww_sys0_kW,Qcs_sen_aru_MWhyr,NG_hs0_kW,NG_hs_MWhyr,Qhs_sen_aru_MWhyr,WOOD_hs0_kW,E_cre_MWhyr,NG_ww0_kW,E_cs0_kW,DC_cre0_kW,Qhs_sen_shu_MWhyr,DC_cs_MWhyr,DC_cs0_kW,Qcdata_sys0_kW,Qhs_MWhyr,WOOD_ww_MWhyr,Qhpro_sys0_kW,Qhs_sen_shu0_kW,DH_hs0_kW,DC_cdata0_kW,Qcre_MWhyr,Eal_MWhyr,Qhs_em_ls0_kW,E_hs_MWhyr,Qww_MWhyr,Qhs0_kW,QC_sys0_kW,Qcs_sys_aru_MWhyr,Qhs_em_ls_MWhyr
Z0059,0.000,69.400,69.414,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0060,9859.367,1369.101,10954.852,1150.000,0.000,143.886,370.215,270.371,2.565,0.000,298.335,0.000,1445.537,0.000,0.000,0.000,0.000,228.904,729.865,0.000,0.000,0.000,-61.151,,674.891,0.000,0.000,1175.166,388.155,0.000,0.000,250.618,239.170,127.383,218.227,0.000,0.000,0.000,0.000,0.000,0.000,238.668,0.000,0.000,0.000,0.000,0.000,0.000,-47.777,0.000,0.000,-190.256,238.668,0.000,0.000,0.000,-308.648,0.000,0.000,337.964,1468.958,54.974,0.000,0.000,,0.000,518.409,-96.108,1.143,0.000,0.000,-0.416,0.000,0.000,0.000,-69.062,128.524,0.000,2.084,0.000,-164.762,0.000,0.000,0.000,0.000,0.000,,370.215,0.000,0.000,0.000,240.678,0.000,0.000,0.000,2.694,0.000,0.000,188.523,,270.371,0.000,0.000,191.336,-95.700,0.000,0.000,0.000,0.000,0.000,0.000,110.955,0.000,240.678,0.000,0.000,0.000,240.678,0.000,0.000,218.227,0.000,0.000,0.000,672.807,17.876,0.000,1159.957,218.227,518.409,-179.959,26.999
Z0061,0.000,3863.738,7627.392,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0066,27108.199,4473.417,31360.775,3110.000,187.737,230.822,1228.896,188.912,1.239,0.000,0.000,11.189,624.642,335.760,0.000,0.000,0.000,2228.179,4599.128,0.000,0.000,0.000,-219.028,,4409.888,0.000,0.000,334.009,435.915,0.000,0.000,567.147,0.000,761.599,335.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-154.563,0.000,0.000,-154.526,337.920,0.000,0.000,0.000,-1009.600,0.000,188.912,0.000,0.000,189.240,417.511,0.000,,0.000,4053.815,-76.259,1467.164,0.000,0.000,-0.268,101.721,2.559,0.000,-65.194,2228.179,0.000,1383.813,0.000,-778.778,0.000,0.000,0.000,0.000,0.000,,1228.896,0.000,0.000,0.000,187.737,0.000,0.000,0.000,0.451,0.000,0.000,105.246,,0.000,337.920,0.000,107.704,-713.584,422.400,236.140,0.000,0.000,0.000,134.630,1050.968,0.000,0.000,0.000,0.000,0.000,187.737,0.000,23.263,0.000,0.000,0.000,0.000,3014.886,1.406,0.000,324.594,335.760,4053.815,-1074.371,0.724
Z0074,2580.038,1433.355,2866.709,459.000,53.177,25.422,127.235,59.398,0.584,0.000,0.000,0.000,78.175,69.911,0.000,0.000,0.000,312.130,520.431,0.000,0.000,0.000,-21.896,,501.637,0.000,0.000,18.777,130.311,124.788,0.000,99.324,0.000,91.075,126.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-12.265,0.000,0.000,-26.921,127.780,0.000,0.000,0.000,-105.280,0.000,53.715,0.000,0.000,18.794,23.471,123.722,,0.000,575.989,-13.157,221.055,0.000,5.683,-0.060,0.000,0.000,0.000,-11.053,312.130,0.000,130.738,0.000,-79.857,0.000,0.000,0.000,0.000,0.000,,127.235,0.000,0.000,0.000,58.805,0.000,0.000,0.000,0.290,0.000,0.000,8.871,,0.000,70.718,0.000,10.191,-68.804,159.725,74.248,5.628,0.000,0.000,12.738,81.643,0.000,0.000,0.000,0.000,0.000,58.805,0.000,0.000,0.000,0.000,0.000,0.000,370.899,0.532,0.000,16.326,126.689,575.989,-100.315,0.303
Z0088,30731.500,5639.319,34146.111,5463.000,203.992,306.017,1681.938,205.174,1.689,0.000,0.000,0.000,406.402,458.583,0.000,0.000,0.000,3715.104,7360.213,0.000,0.000,0.000,-297.024,,7102.664,0.000,0.000,201.227,549.151,0.000,0.000,1193.730,0.000,1084.822,458.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-149.280,0.000,0.000,-316.025,461.378,0.000,0.000,0.000,-1384.577,0.000,205.174,0.000,0.000,257.548,251.534,0.000,,0.000,7429.748,-156.737,2630.282,0.000,0.000,-0.336,0.000,0.000,0.000,-131.645,3715.104,0.000,2684.792,0.000,-1078.560,0.000,0.000,0.000,0.000,0.000,,1681.938,0.000,0.000,0.000,203.992,0.000,0.000,0.000,0.512,0.000,0.000,105.660,,0.000,461.378,0.000,109.625,-946.915,576.723,256.468,0.000,0.000,0.000,137.031,1349.941,0.000,0.000,0.000,0.000,0.000,203.992,0.000,0.000,0.000,0.000,0.000,0.000,4417.872,2.200,0.000,194.468,458.583,7429.748,-1365.913,0.671
Z0090,0.000,67.698,67.698,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0091,61064.224,6214.669,67849.138,10856.000,311.019,610.446,3463.289,312.417,1.560,0.000,0.000,0.000,705.008,798.359,0.000,0.000,0.000,7382.463,14657.577,0.000,0.000,0.000,-616.627,,14123.993,0.000,0.000,392.591,972.502,0.000,0.000,2361.257,0.000,2155.567,798.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-298.173,0.000,0.000,-630.309,801.761,0.000,0.000,0.000,-2846.343,0.000,312.417,0.000,0.000,533.584,490.738,0.000,,0.000,15238.388,-312.273,5226.895,0.000,0.000,-0.319,0.000,0.000,0.000,-262.015,7382.463,0.000,5345.575,0.000,-2235.897,0.000,0.000,0.000,0.000,0.000,,3463.289,0.000,0.000,0.000,311.019,0.000,0.000,0.000,0.421,0.000,0.000,209.950,,0.000,801.761,0.000,213.394,-1973.882,1002.201,390.522,0.000,0.000,0.000,266.743,3266.342,0.000,0.000,0.000,0.000,0.000,311.019,0.000,0.000,0.000,0.000,0.000,0.000,8778.418,4.293,0.000,386.413,798.359,15238.388,-2832.980,0.978
Z0092,22770.748,4242.374,25300.832,4048.000,226.200,226.488,1197.720,227.487,1.251,0.000,0.000,0.000,376.569,405.081,0.000,0.000,0.000,2752.824,5435.664,0.000,0.000,0.000,-210.235,,5256.052,0.000,0.000,149.082,472.386,0.000,0.000,846.324,0.000,803.807,405.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-111.056,0.000,0.000,-232.462,407.381,0.000,0.000,0.000,-987.241,0.000,227.487,0.000,0.000,179.612,186.352,0.000,,0.000,5218.415,-115.432,1949.016,0.000,0.000,-0.243,0.000,0.000,0.000,-97.148,2752.824,0.000,1982.595,0.000,-760.753,0.000,0.000,0.000,0.000,0.000,,1197.720,0.000,0.000,0.000,226.200,0.000,0.000,0.000,0.466,0.000,0.000,78.290,,0.000,407.381,0.000,81.033,-663.605,509.226,284.359,0.000,0.000,0.000,101.291,739.676,0.000,0.000,0.000,0.000,0.000,226.200,0.000,0.000,0.000,0.000,0.000,0.000,3273.457,1.403,0.000,144.093,405.081,5218.415,-965.258,0.821
Z0093,13250.893,1635.913,14723.214,2356.000,176.711,131.863,687.301,177.772,0.657,0.000,0.000,0.000,264.688,275.514,0.000,0.000,0.000,1602.201,3097.974,0.000,0.000,0.000,-119.914,,2995.650,0.000,0.000,86.916,314.776,83.166,0.000,500.329,0.000,467.757,275.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-64.441,0.000,0.000,-135.723,276.903,0.000,0.000,0.000,-567.272,0.000,177.677,0.000,0.000,102.324,108.645,82.253,,0.000,3049.595,-67.421,1134.444,0.000,0.095,-0.115,0.000,0.000,0.000,-56.680,1602.201,0.000,1090.739,0.000,-435.409,0.000,0.000,0.000,0.000,0.000,,687.301,0.000,0.000,0.000,176.805,0.000,0.000,0.000,0.255,0.000,0.000,45.559,,0.000,276.903,0.000,47.157,-378.729,346.129,222.215,0.094,0.000,0.000,58.946,432.260,0.000,0.000,0.000,0.000,0.000,176.805,0.000,0.000,0.000,0.000,0.000,0.000,1904.910,1.100,0.000,83.851,275.514,3049.595,-551.577,0.712
Z0095,18076.267,2765.294,20084.741,2930.000,257.745,210.305,997.608,259.092,0.910,0.000,0.000,63.108,967.822,355.705,0.000,0.000,0.000,2305.061,4815.258,0.000,0.000,0.000,-174.456,,4663.372,0.000,0.000,135.023,508.639,0.000,0.000,631.178,0.000,618.060,355.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-100.851,0.000,0.000,-218.569,357.516,0.000,0.000,0.000,-822.917,0.000,259.092,0.000,0.000,151.887,168.778,0.000,,0.000,3141.099,-109.454,1690.500,0.000,0.000,-0.234,573.708,14.432,0.000,-90.908,2305.061,0.000,2099.319,0.000,-612.612,0.000,0.000,0.000,0.000,0.000,,997.608,0.000,0.000,0.000,257.745,0.000,0.000,0.000,0.440,0.000,0.000,58.030,,0.000,357.516,0.000,60.199,-521.704,446.894,323.865,0.000,0.000,0.000,75.248,551.330,0.000,0.000,0.000,0.000,0.000,257.745,0.000,131.202,0.000,0.000,0.000,0.000,2500.945,1.300,0.000,130.322,355.705,3141.099,-779.039,0.908
Z0100,22577.226,3622.522,25085.806,4014.000,280.190,224.733,1178.456,281.741,1.126,0.000,0.000,0.000,429.273,452.034,0.000,0.000,0.000,2729.735,5318.103,0.000,0.000,0.000,-205.660,,5142.155,0.000,0.000,147.532,518.722,0.000,0.000,858.385,0.000,796.976,452.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-109.885,0.000,0.000,-230.950,454.403,0.000,0.000,0.000,-972.584,0.000,281.741,0.000,0.000,175.948,184.415,0.000,,0.000,5174.159,-114.848,1932.759,0.000,0.000,-0.213,0.000,0.000,0.000,-96.511,2729.735,0.000,1896.517,0.000,-747.851,0.000,0.000,0.000,0.000,0.000,,1178.456,0.000,0.000,0.000,280.190,0.000,0.000,0.000,0.454,0.000,0.000,77.625,,0.000,454.403,0.000,80.100,-651.339,568.004,352.176,0.000,0.000,0.000,100.125,733.403,0.000,0.000,0.000,0.000,0.000,280.190,0.000,0.000,0.000,0.000,0.000,0.000,3245.637,1.728,0.000,142.868,452.034,5174.159,-947.506,1.097
Z0101,7366.224,1608.012,9742.848,1310.000,135.633,72.661,360.302,145.171,0.696,0.000,0.000,0.000,195.007,185.762,0.000,0.000,0.000,892.480,1591.765,0.000,0.000,0.000,-61.501,,1538.544,0.000,0.000,49.836,382.285,367.900,0.000,279.633,0.000,263.281,374.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-35.151,0.000,0.000,-76.109,376.366,0.000,0.000,0.000,-298.711,0.000,136.583,0.000,0.000,53.221,62.295,365.699,,0.000,1552.056,-37.510,630.825,0.000,8.588,-0.090,0.000,0.000,0.000,-31.517,892.480,0.000,470.763,0.000,-226.051,0.000,0.000,0.000,0.000,0.000,,360.302,0.000,0.000,0.000,144.164,0.000,0.000,0.000,0.321,0.000,0.000,25.326,,0.000,187.030,0.000,27.001,-194.534,470.457,181.464,8.531,0.000,0.000,33.751,219.994,0.000,0.000,0.000,0.000,0.000,144.164,0.000,0.000,0.000,0.000,0.000,0.000,1067.781,1.572,0.000,46.613,374.115,1552.056,-284.193,0.686
Z0103,16814.736,3891.384,19456.920,2989.000,224.808,167.230,1091.712,237.386,1.566,0.000,457.661,0.000,348.900,351.155,0.000,0.000,0.000,2033.559,3972.700,0.000,0.000,0.000,-359.676,,3810.313,0.000,0.000,111.514,414.905,0.000,0.000,655.412,75.678,595.176,351.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-81.478,0.000,0.000,-184.127,366.129,0.000,0.000,0.000,-731.805,0.000,237.386,296.733,139.392,162.388,0.000,0.000,,0.000,8495.348,-85.753,1439.190,0.000,0.000,-0.231,0.000,0.000,0.000,-72.025,2033.559,0.000,1388.687,0.000,-564.574,0.000,0.000,0.000,0.000,0.000,,1091.712,0.000,0.000,0.000,224.808,0.000,0.000,0.000,0.644,0.000,0.000,57.812,,0.000,366.129,0.000,60.543,-492.550,0.000,0.000,0.000,0.000,0.000,0.000,1204.160,0.000,0.000,0.000,0.000,0.000,224.808,0.000,0.000,0.000,0.000,0.000,0.000,2421.625,19.805,0.000,106.403,351.155,8495.348,-907.584,11.934
Z0106,0.000,189.496,189.496,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0107,0.000,179.706,179.706,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0110,0.000,1148.832,1148.816,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z0111,10603.173,1726.204,11781.304,1885.000,158.714,105.225,544.559,159.713,0.774,0.000,0.000,0.000,230.885,234.756,0.000,0.000,0.000,1281.934,2439.650,0.000,0.000,0.000,-94.184,,2358.214,0.000,0.000,71.172,267.359,0.000,0.000,425.074,0.000,374.292,234.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-51.139,0.000,0.000,-108.917,236.219,0.000,0.000,0.000,-450.238,0.000,159.713,0.000,0.000,81.436,88.965,0.000,,0.000,2563.393,-54.085,907.642,0.000,0.000,-0.138,0.000,0.000,0.000,-45.425,1281.934,0.000,833.933,0.000,-345.013,0.000,0.000,0.000,0.000,0.000,,544.559,0.000,0.000,0.000,158.714,0.000,0.000,0.000,0.329,0.000,0.000,36.456,,0.000,236.219,0.000,38.642,-299.588,295.273,199.641,0.000,0.000,0.000,48.302,363.344,0.000,0.000,0.000,0.000,0.000,158.714,0.000,0.000,0.000,0.000,0.000,0.000,1524.282,1.113,0.000,67.097,234.756,2563.393,-435.642,0.669
Z0113,11092.485,1797.518,12324.983,1972.000,175.436,109.522,664.988,188.646,0.698,0.000,406.948,0.000,262.067,253.358,0.000,0.000,0.000,1341.103,2530.189,0.000,0.000,0.000,-212.878,,2432.276,0.000,0.000,73.421,333.897,312.922,0.000,428.179,49.747,391.565,307.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-53.275,0.000,0.000,-120.989,325.558,0.000,0.000,0.000,-452.016,0.000,185.851,235.807,91.777,97.914,0.000,295.755,,0.000,5546.943,-56.247,949.539,0.000,2.795,-0.094,0.000,0.000,0.000,-47.318,1341.103,0.000,837.652,0.000,-342.494,0.000,0.000,0.000,0.000,0.000,,664.988,0.000,0.000,0.000,178.073,0.000,0.000,0.000,0.304,0.000,0.000,38.138,,0.000,264.221,0.000,39.797,-295.176,0.000,0.000,2.637,0.000,0.000,0.000,786.243,0.000,0.000,0.000,0.000,0.000,178.073,0.000,0.000,0.000,0.000,0.000,0.000,1594.624,17.162,0.000,70.193,307.698,5546.943,-544.000,10.268
Z0114,9829.511,1810.401,11131.667,1577.000,151.871,90.578,541.564,166.099,0.810,0.000,449.394,0.000,235.712,207.783,0.000,0.000,0.000,1062.240,2019.122,0.000,0.000,0.000,-171.585,,1939.434,0.000,0.000,69.613,367.491,352.390,0.000,353.845,42.214,329.518,339.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-45.294,0.000,0.000,-97.406,359.515,0.000,0.000,0.000,-369.869,0.000,161.346,207.624,87.016,79.688,0.000,333.031,,0.000,4532.086,-45.284,749.842,0.000,4.753,-0.110,0.000,0.000,0.000,-38.104,1062.240,0.000,640.465,0.000,-279.290,0.000,0.000,0.000,0.000,0.000,,541.564,0.000,0.000,0.000,156.349,0.000,0.000,0.000,0.378,0.000,0.000,31.789,,0.000,217.213,0.000,33.771,-241.187,0.000,0.000,4.478,0.000,0.000,0.000,642.393,0.000,0.000,0.000,0.000,0.000,156.349,0.000,0.000,0.000,0.000,0.000,0.000,1298.969,18.951,0.000,65.443,339.765,4532.086,-444.158,9.372
Z0115,616.499,859.755,864.726,110.000,16.359,5.458,22.056,28.755,0.451,0.000,0.000,0.000,32.978,20.114,0.000,0.000,0.000,74.824,98.600,0.000,0.000,0.000,-2.838,,95.328,0.000,0.000,4.223,59.881,58.383,0.000,25.855,0.000,22.138,58.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.395,0.000,0.000,-6.166,59.018,0.000,0.000,0.000,-19.141,0.000,16.659,0.000,0.000,3.272,5.279,57.733,,0.000,89.773,-3.063,52.874,0.000,12.096,-0.077,0.000,0.000,0.000,-2.596,74.824,0.000,5.683,0.000,-13.683,0.000,0.000,0.000,0.000,0.000,,22.056,0.000,0.000,0.000,28.286,0.000,0.000,0.000,0.293,0.000,0.000,2.120,,0.000,20.555,0.000,2.160,-11.087,73.773,35.944,11.926,0.000,0.000,2.700,12.725,0.000,0.000,0.000,0.000,0.000,28.286,0.000,0.000,0.000,0.000,0.000,0.000,89.645,0.253,0.000,3.901,58.362,89.773,-15.889,0.176
Z0118,6002.229,1412.149,7054.861,1067.000,124.265,58.940,350.637,152.419,0.624,0.000,531.047,0.000,193.306,162.189,0.000,0.000,0.000,726.068,1220.099,0.000,0.000,0.000,-107.826,,1168.610,0.000,0.000,40.887,429.816,417.129,0.000,229.083,27.712,212.684,401.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-28.381,0.000,0.000,-65.544,424.838,0.000,0.000,0.000,-242.729,0.000,132.925,190.524,51.109,51.489,0.000,394.547,,0.000,2674.852,-30.559,513.787,0.000,19.494,-0.082,0.000,0.000,0.000,-25.676,726.068,0.000,303.560,0.000,-183.789,0.000,0.000,0.000,0.000,0.000,,350.637,0.000,0.000,0.000,142.581,0.000,0.000,0.000,0.310,0.000,0.000,20.637,,0.000,170.706,0.000,22.170,-158.114,0.000,0.000,18.316,0.000,0.000,0.000,379.143,0.000,0.000,0.000,0.000,0.000,142.581,0.000,0.000,0.000,0.000,0.000,0.000,865.050,22.413,0.000,37.982,401.838,2674.852,-285.093,9.528
